Time,Exhaust_Temp
253.076,486.25
253.126,486.5
253.175,486.5
253.225,486.75
253.275,487.25
253.325,487.5
253.375,487.75
253.425,488.25
253.475,488.75
253.525,489
253.575,489.5
253.625,490.25
253.675,490.75
253.725,491.25
253.775,492
253.825,492.5
253.875,493.25
253.925,494
253.975,494.75
254.025,495.5
254.075,496.25
254.125,496.75
254.175,497.5
254.225,498.25
254.275,499
254.325,499.75
254.375,500.5
254.425,501.25
254.475,502
254.525,502.75
254.575,503.5
254.625,504.25
254.675,504.75
254.725,505.25
254.775,506
254.825,506.75
254.875,507.5
254.925,508.25
254.975,509
255.025,509.75
255.075,510.75
255.125,511.5
255.175,512
255.225,513
255.275,513.5
255.325,514
255.375,515
255.425,515.5
255.475,516.5
255.525,517.5
255.575,518
255.625,519
255.675,520
255.725,520.5
255.775,521.5
255.824,522.5
255.874,523
255.924,524
255.974,525
256.024,526
256.074,526.5
256.124,527.5
256.174,528.5
256.224,529.5
256.274,530
256.324,531
256.374,531.5
256.424,532
256.474,532.5
256.524,532.5
256.574,533
256.624,533
256.674,532.5
256.724,532
256.774,531.5
256.824,531
256.874,530
256.924,529
256.974,528
257.024,526.5
257.074,525.5
257.124,524
257.174,522.5
257.224,521
257.274,519
257.324,517.5
257.374,516
257.424,514
257.474,512.5
257.524,510.75
257.574,509
257.624,507
257.674,505.25
257.724,503.25
257.774,501.25
257.824,499
257.874,497
257.924,495
257.974,493
258.024,490.75
258.074,488.75
258.124,486.5
258.174,484.5
258.224,482.75
258.274,480.75
258.324,479
258.374,477.5
258.423,476
258.473,474.75
258.523,473.5
258.573,472.25
258.623,471.25
258.673,470.5
258.723,469.5
258.773,468.75
258.823,468
258.873,467.5
258.923,466.75
258.973,466.25
259.023,465.75
259.073,465.25
259.123,465
259.173,464.5
259.223,464.25
259.273,464
259.323,463.75
259.373,463.5
259.423,463.25
259.473,463.25
259.523,463.25
259.573,463.25
259.623,463.25
259.673,463.25
259.723,463.5
259.773,463.75
259.823,463.75
259.873,463.75
259.923,464
259.973,464.25
260.023,464.75
260.073,465
260.123,465.5
260.173,466
260.223,466.5
260.273,467
260.323,467.5
260.373,468
260.423,468.75
260.473,469.25
260.523,470
260.573,470.5
260.623,471.5
260.673,472.25
260.723,473.25
260.773,474.25
260.823,475.25
260.873,476.25
260.923,477.25
260.973,478.25
261.023,479.25
261.072,480
261.122,480.75
261.172,481.5
261.222,482.25
261.272,483.25
261.322,484
261.372,485
261.422,485.75
261.472,486.75
261.522,487.75
261.572,488.75
261.622,489.75
261.672,490.75
261.722,491.75
261.772,492.5
261.822,493.5
261.872,494.25
261.922,495
261.972,495.75
262.022,496.5
262.072,497.25
262.122,498.25
262.172,499.25
262.222,500
262.272,501
262.322,502
262.372,502.75
262.422,503.5
262.472,504
262.522,504.25
262.572,504.5
262.622,504.25
262.672,504.25
262.722,504
262.772,503.5
262.822,503
262.872,502.25
262.922,501.5
262.972,501
263.022,500.5
263.072,500
263.122,499.5
263.172,499.25
263.222,499
263.272,498.75
263.322,498.5
263.372,498.25
263.422,498.25
263.472,498.25
263.522,498.5
263.572,498.75
263.622,499
263.671,499
263.721,499.25
263.771,499.5
263.821,499.75
263.871,500
263.921,500.5
263.971,501
264.021,501.25
264.071,501.75
264.121,502.25
264.171,502.75
264.221,503.25
264.271,503.75
264.321,504.25
264.371,504.75
264.421,505.25
264.471,505.75
264.521,506.5
264.571,507
264.621,507.75
264.671,508.25
264.721,509
264.771,509.75
264.821,510.5
264.871,511
264.921,511.75
264.971,512
265.021,512.5
265.071,513
265.121,513.5
265.171,514
265.221,515
265.271,515.5
265.321,516
265.371,516.5
265.421,517.5
265.471,518
265.521,518.5
265.571,519.5
265.621,520
265.671,520.5
265.721,521.5
265.771,522
265.821,523
265.871,523.5
265.921,524.5
265.971,525
266.021,526
266.071,526.5
266.121,527.5
266.171,528
266.221,529
266.271,529.5
266.32,530.5
266.37,531
266.42,531.5
266.47,532
266.52,532.5
266.57,532.5
266.62,533
266.67,532.5
266.72,532.5
266.77,532
266.82,531.5
266.87,530.5
266.92,529.5
266.97,528.5
267.02,527.5
267.07,526
267.12,524.5
267.17,523.5
267.22,522
267.27,520.5
267.32,518.5
267.37,517
267.42,515.5
267.47,513.5
267.52,512
267.57,510
267.62,508.25
267.67,506.25
267.72,504.25
267.77,502.25
267.82,500.25
267.87,498.25
267.92,496
267.97,494
268.02,492
268.07,489.75
268.12,487.75
268.17,485.5
268.22,483.5
268.27,481.25
268.32,479.25
268.37,477.5
268.42,475.5
268.47,473.75
268.52,472.25
268.57,470.75
268.62,469.5
268.67,468.25
268.72,467
268.77,466
268.82,465.25
268.87,464.5
268.92,464
268.969,463.5
269.019,462.75
269.069,462.25
269.119,462
269.169,461.5
269.219,461.25
269.269,461
269.319,460.75
269.369,460.75
269.419,460.5
269.469,460.5
269.519,460.5
269.569,460.5
269.619,460.5
269.669,460.75
269.719,460.75
269.769,461
269.819,461.25
269.869,461.75
269.919,462
269.969,462.5
270.019,462.75
270.069,463.25
270.119,463.75
270.169,464
270.219,464.5
270.269,465.25
270.319,465.75
270.369,466.25
270.419,467
270.469,467.5
270.519,468.25
270.569,469
270.619,469.5
270.669,470.25
270.719,470.75
270.769,471
270.819,471.5
270.869,471.5
270.919,471.5
270.969,471.25
271.019,470.75
271.069,470.25
271.119,469.5
271.169,468.75
271.219,468
271.269,466.75
271.319,465.75
271.369,464.75
271.419,463.25
271.469,462
271.519,460.5
271.568,459.25
271.618,457.75
271.668,456.25
271.718,454.75
271.768,453.5
271.818,452.25
271.868,451.25
271.918,450.25
271.968,449.25
272.018,448.5
272.068,447.75
272.118,447.25
272.168,446.75
272.218,446.25
272.268,445.75
272.318,445.5
272.368,445.25
272.418,445
272.468,445
272.518,445
272.568,445
272.618,445
272.668,445
272.718,445
272.768,445.25
272.818,445.5
272.868,446
272.918,446.25
272.968,446.5
273.018,447
273.068,447.5
273.118,448
273.168,448.5
273.218,449
273.268,449.5
273.318,450.25
273.368,451
273.418,451.5
273.468,452.25
273.518,453
273.568,453.5
273.618,454.25
273.668,455.25
273.718,456
273.768,457
273.818,458
273.868,459
273.918,460
273.968,461
274.018,462
274.068,463
274.118,464
274.167,464.75
274.217,465.75
274.267,466.75
274.317,467.75
274.367,468.75
274.417,469.75
274.467,470.75
274.517,471.5
274.567,472.5
274.617,473.5
274.667,474.25
274.717,475
274.767,475.75
274.817,476.75
274.867,477.5
274.917,478.5
274.967,479.5
275.017,480.5
275.067,481.5
275.117,482.25
275.167,483.25
275.217,484.25
275.267,485
275.317,486
275.367,486.75
275.417,487.5
275.467,488.5
275.517,489.25
275.567,490.25
275.617,491
275.667,491.75
275.717,492.5
275.767,493.25
275.817,493.75
275.867,494.5
275.917,495.25
275.967,496
276.017,496.75
276.067,497.25
276.117,497.75
276.167,498
276.217,498.25
276.267,498.25
276.317,498
276.367,497.75
276.417,497.25
276.467,496.5
276.517,495.75
276.567,495
276.617,494
276.667,493
276.717,492
276.767,490.75
276.816,489.5
276.866,488.25
276.916,486.75
276.966,485.25
277.016,483.75
277.066,482
277.116,480.25
277.166,478.5
277.216,476.75
277.266,474.75
277.316,473
277.366,471
277.416,469
277.466,467
277.516,465.25
277.566,463.25
277.616,461.5
277.666,460
277.716,458.5
277.766,457
277.816,455.75
277.866,454.5
277.916,453.5
277.966,452.5
278.016,451.75
278.066,451
278.116,450.5
278.166,450
278.216,449.5
278.266,449.25
278.316,448.75
278.366,448.5
278.416,448.25
278.466,448.25
278.516,448
278.566,448
278.616,447.75
278.666,447.75
278.716,447.75
278.766,448
278.816,448
278.866,448.25
278.916,448.5
278.966,448.5
279.016,448.75
279.066,449.25
279.116,449.5
279.166,449.75
279.216,450.25
279.266,450.5
279.316,451
279.366,451.5
279.415,451.75
279.465,452.25
279.515,452.75
279.565,453.25
279.615,453.75
279.665,454.25
279.715,455
279.765,455.75
279.815,456.5
279.865,457.5
279.915,458.25
279.965,459.25
280.015,460.25
280.065,461.25
280.115,462
280.165,463
280.215,463.75
280.265,464.5
280.315,465.5
280.365,466.25
280.415,467.25
280.465,468.25
280.515,469.5
280.565,470.5
280.615,471.5
280.665,472.5
280.715,473.5
280.765,474.5
280.815,475.5
280.865,476.5
280.915,477.5
280.965,478.5
281.015,479.25
281.065,480.25
281.115,481.25
281.165,482.25
281.215,483
281.265,484
281.315,484.75
281.365,485.75
281.415,486.5
281.465,487.25
281.515,488.25
281.565,489
281.615,489.75
281.665,490.5
281.715,491.25
281.765,492
281.815,493
281.865,493.75
281.915,494.5
281.965,495.5
282.015,496.25
282.064,497.25
282.114,498
282.164,499
282.214,500
282.264,500.75
282.314,501.75
282.364,502.75
282.414,503.5
282.464,504.5
282.514,505.25
282.564,506.25
282.614,507
282.664,508
282.714,508.75
282.764,509.5
282.814,510.25
282.864,511
282.914,511.5
282.964,512
283.014,512
283.064,512.5
283.114,512
283.164,512
283.214,511.5
283.264,510.75
283.314,510
283.364,509
283.414,508
283.464,506.75
283.514,505.25
283.564,504
283.614,502.5
283.664,501.25
283.714,499.75
283.764,498.5
283.814,497.25
283.864,496
283.914,495
283.964,494.25
284.014,493.5
284.064,492.75
284.114,492.25
284.164,492
284.214,491.5
284.264,491.25
284.314,491
284.364,490.75
284.414,490.75
284.464,490.75
284.514,491
284.564,491.25
284.614,491.5
284.663,491.75
284.713,492.25
284.763,492.5
284.813,493
284.863,493.5
284.913,493.75
284.963,494.25
285.013,494.75
285.063,495.25
285.113,495.75
285.163,496.25
285.213,497
285.263,497.5
285.313,498.25
285.363,498.75
285.413,499.25
285.463,500
285.513,500.5
285.563,501.25
285.613,502
285.663,502.75
285.713,503.5
285.763,504.25
285.813,505
285.863,505.5
285.913,506.25
285.963,506.75
286.013,507.25
286.063,507.75
286.113,508.5
286.163,509
286.213,509.75
286.263,510.5
286.313,511.25
286.363,512
286.413,512.5
286.463,513.5
286.513,514
286.563,514.5
286.613,515
286.663,516
286.713,516.5
286.763,517.5
286.813,518
286.863,519
286.913,519.5
286.963,520.5
287.013,521
287.063,522
287.113,523
287.163,523.5
287.213,524.5
287.263,525.5
287.312,526.5
287.362,527
287.412,528
287.462,529
287.512,530
287.562,530.5
287.612,531.5
287.662,532.5
287.712,533.5
287.762,534
287.812,535
287.862,536
287.912,537
287.962,538
288.012,539
288.062,540.5
288.112,541.5
288.162,542.5
288.212,543.5
288.262,544
