Time,Exhaust_Temp
349.439,484.25
349.489,484.5
349.539,484.75
349.589,485
349.639,485.25
349.689,485.75
349.739,486.25
349.789,486.5
349.839,487
349.889,487.5
349.939,488
349.989,488.25
350.039,488.75
350.089,489.25
350.139,489.75
350.189,490.25
350.239,490.75
350.288,491.25
350.338,491.75
350.388,492.5
350.438,493
350.488,493.5
350.538,494.25
350.588,494.75
350.638,495.5
350.688,496.25
350.738,497
350.788,497.5
350.838,498.25
350.888,499
350.938,499.5
350.988,500.25
351.038,501
351.088,501.75
351.138,502.5
351.188,503.25
351.238,504
351.288,504.75
351.338,505.5
351.388,506.25
351.438,506.75
351.488,507.5
351.538,508.25
351.588,509
351.638,509.5
351.688,510.25
351.738,510.75
351.788,511
351.838,511.25
351.888,511.25
351.938,511
351.988,510.5
352.038,510
352.088,509.5
352.138,508.75
352.188,507.75
352.238,506.5
352.288,505.25
352.338,504
352.388,502.75
352.438,501.25
352.488,499.5
352.538,498
352.588,496.25
352.638,494.75
352.688,493
352.738,491.5
352.788,489.75
352.838,488.25
352.888,487
352.937,485.75
352.987,484.5
353.037,483.5
353.087,482.75
353.137,482
353.187,481.5
353.237,481.25
353.287,480.75
353.337,480.5
353.387,480.5
353.437,480.5
353.487,480.5
353.537,480.5
353.587,480.75
353.637,481
353.687,481.25
353.737,481.5
353.787,482
353.837,482.25
353.887,482.75
353.937,483
353.987,483.5
354.037,484
354.087,484.5
354.137,485
354.187,485.5
354.237,486.25
354.287,486.75
354.337,487.5
354.387,488.25
354.437,489
354.487,489.75
354.537,490.5
354.587,491.25
354.637,492
354.687,492.5
354.737,493.25
354.787,493.75
354.837,494.5
354.887,495
354.937,495.75
354.987,496.25
355.037,497
355.087,497.75
355.137,498.25
355.187,499
355.237,499.75
355.287,500.5
355.337,501
355.387,501.75
355.437,502.5
355.487,503
355.536,503.75
355.586,504.5
355.636,505.25
355.686,506
355.736,506.5
355.786,507.25
355.836,508
355.886,508.75
355.936,509.5
355.986,510.25
356.036,511.25
356.086,512
356.136,512.5
356.186,513.5
356.236,514
356.286,514.5
356.336,515.5
356.386,516
356.436,517
356.486,518
356.536,518.5
356.586,519.5
356.636,520.5
356.686,521.5
356.736,522
356.786,523
356.836,524
356.886,524.5
356.936,525
356.986,525.5
357.036,525.5
357.086,525.5
357.136,525.5
357.186,525.5
357.236,525
357.286,524
357.336,523.5
357.386,522.5
357.436,521.5
357.486,520
357.536,519
357.586,517.5
357.636,516
357.686,514.5
357.736,513
357.786,511.75
357.836,510
357.886,508.25
357.936,506.5
357.986,504.5
358.036,502.75
358.086,500.75
358.135,498.75
358.185,496.75
358.235,494.75
358.285,492.75
358.335,490.75
358.385,488.5
358.435,486.5
358.485,484.5
358.535,482.25
358.585,480.25
358.635,478
358.685,476
358.735,474
358.785,472
358.835,470
358.885,468
358.935,466.25
358.985,464.25
359.035,462.5
359.085,461
359.135,459.5
359.185,458
359.235,457
359.285,455.75
359.335,454.75
359.385,454
359.435,453
359.485,452.5
359.535,451.75
359.585,451.25
359.635,450.75
359.685,450.25
359.735,449.75
359.785,449.25
359.835,449
359.885,448.75
359.935,448.5
359.985,448.25
360.035,448.25
360.085,448.25
360.135,448.25
360.185,448.25
360.235,448.25
360.285,448.5
360.335,448.5
360.385,448.75
360.435,449
360.485,449.25
360.535,449.5
360.585,449.75
360.635,450
360.685,450.25
360.735,450.5
360.784,451
360.834,451.25
360.884,451.75
360.934,452.25
360.984,452.75
361.034,453.25
361.084,454
361.134,454.5
361.184,455.25
361.234,456
361.284,456.5
361.334,457.25
361.384,458.25
361.434,459
361.484,459.75
361.534,460.75
361.584,461.75
361.634,462.5
361.684,463.5
361.734,464.5
361.784,465.5
361.834,466.25
361.884,467.25
361.934,468
361.984,469
362.034,469.75
362.084,470.75
362.134,471.75
362.184,472.75
362.234,473.75
362.284,474.75
362.334,476
362.384,477
362.434,478.25
362.484,479.25
362.534,480.25
362.584,481
362.634,482
362.684,482.75
362.734,483.5
362.784,484.5
362.834,485.25
362.884,486.25
362.934,487
362.984,487.75
363.034,488.25
363.084,488.75
363.134,489.25
363.184,489.5
363.234,489.5
363.284,489.5
363.334,489.25
363.383,489
363.433,488.75
363.483,488.25
363.533,487.75
363.583,487.25
363.633,486.75
363.683,486
363.733,485.5
363.783,485
363.833,484.5
363.883,484
363.933,483.5
363.983,483
364.033,482.75
364.083,482.25
364.133,482
364.183,481.75
364.233,481.5
364.283,481.5
364.333,481.5
364.383,481.75
364.433,481.75
364.483,481.75
364.533,482
364.583,482
364.633,482
364.683,482.25
364.733,482.25
364.783,482.5
364.833,483
364.883,483.25
364.933,483.75
364.983,484
365.033,484.25
365.083,484.75
365.133,485
365.183,485.5
365.233,486
365.283,486.5
365.333,486.75
365.383,487.25
365.433,487.5
365.483,488
365.533,488.5
365.583,489
365.633,489.5
365.683,490.25
365.733,490.75
365.783,491.5
365.833,492.25
365.883,492.75
365.933,493.25
365.983,493.75
366.032,494.5
366.082,495
366.132,495.5
366.182,496.25
366.232,497
366.282,497.75
366.332,498.5
366.382,499.5
366.432,500.25
366.482,501
366.532,502
366.582,502.75
366.632,503.5
366.682,504.25
366.732,505.25
366.782,506
366.832,507
366.882,508
366.932,508.75
366.982,509.5
367.032,510.5
367.082,511.25
367.132,512
367.182,512.5
367.232,513
367.282,513
367.332,513
367.382,513
367.432,513
367.482,512.5
367.532,512
367.582,511.5
367.632,510.75
367.682,509.75
367.732,508.75
367.782,507.75
367.832,506.5
367.882,505.25
367.932,503.75
367.982,502.25
368.032,500.5
368.082,499
368.132,497.25
368.182,495.5
368.232,493.75
368.282,492
368.332,490.25
368.382,488.5
368.432,486.75
368.482,484.75
368.532,482.75
368.582,481
368.631,479
368.681,477
368.731,475
368.781,473.25
368.831,471.25
368.881,469.25
368.931,467.25
368.981,465.25
369.031,463.25
369.081,461
369.131,459
369.181,457
369.231,455
369.281,453.25
369.331,451.5
369.381,450
369.431,448.5
369.481,447.25
369.531,446
369.581,445
369.631,444
369.681,443.25
369.731,442.5
369.781,441.75
369.831,441
369.881,440.5
369.931,439.75
369.981,439.5
370.031,439
370.081,438.75
370.131,438.25
370.181,438
370.231,437.75
370.281,437.75
370.331,437.75
370.381,437.75
370.431,437.75
370.481,438
370.531,438
370.581,438.25
370.631,438.5
370.681,438.75
370.731,439
370.781,439.25
370.831,439.5
370.881,439.75
370.931,440.25
370.981,440.75
371.031,441.25
371.081,441.75
371.131,442.5
371.181,443
371.231,443.75
371.28,444.5
371.33,445.25
371.38,446
371.43,446.5
371.48,447
371.53,447.5
371.58,447.75
371.63,447.75
371.68,447.5
371.73,447.25
371.78,447
371.83,446.5
371.88,445.75
371.93,445.25
371.98,444.25
372.03,443.25
372.08,442.25
372.13,441.25
372.18,440
372.23,438.75
372.28,437.25
372.33,436
372.38,435
372.43,433.75
372.48,432.75
372.53,432
372.58,431.25
372.63,430.5
372.68,430
372.73,429.5
372.78,429
372.83,428.5
372.88,428.25
372.93,428
372.98,427.75
373.03,427.75
373.08,427.75
373.13,427.75
373.18,428
373.23,428.25
373.28,428.5
373.33,428.75
373.38,429.25
373.43,429.75
373.48,430
373.53,430.5
373.58,431
373.63,431.5
373.68,432
373.73,432.5
373.78,433
373.83,433.75
373.88,434.5
373.93,435.5
373.979,436.25
374.029,437.25
374.079,438.25
374.129,439
374.179,440
374.229,441
374.279,441.75
374.329,442.75
374.379,443.5
374.429,444.5
374.479,445.5
374.529,446.5
374.579,447.5
374.629,448.75
374.679,450
374.729,451
374.779,452.25
374.829,453.25
374.879,454.5
374.929,455.5
374.979,456.5
375.029,457.5
375.079,458.5
375.129,459.5
375.179,460.25
375.229,461.25
375.279,462.25
375.329,463.25
375.379,464.5
375.429,465.5
375.479,466.5
375.529,467.5
375.579,468.5
375.629,469.5
375.679,470.5
375.729,471.5
375.779,472.5
375.829,473.5
375.879,474.5
375.929,475.5
375.979,476.5
376.029,477.5
376.079,478.5
376.129,479.25
376.179,480.25
376.229,481
376.279,482
376.329,482.75
376.379,483.75
376.429,484.75
376.479,485.5
376.528,486.5
376.578,487.25
376.628,488
376.678,488.75
376.728,489.25
376.778,489.75
376.828,490
376.878,490.25
376.928,490.25
376.978,490
377.028,489.75
377.078,489.25
377.128,488.75
377.178,488
377.228,487.25
377.278,486.25
377.328,485.25
377.378,484.25
377.428,483
377.478,481.5
377.528,480.25
377.578,478.75
377.628,477.25
377.678,475.75
377.728,474
377.778,472.5
377.828,470.75
377.878,469.25
377.928,467.5
377.978,465.75
378.028,463.75
378.078,462
378.128,460
378.178,458.25
378.228,456.5
378.278,454.75
378.328,453
378.378,451.75
378.428,450.25
378.478,449
378.528,448
378.578,447
378.628,446.25
378.678,445.5
378.728,444.75
378.778,444.25
378.828,443.75
378.878,443.25
378.928,443
378.978,442.75
379.028,442.75
379.078,442.5
379.127,442.5
379.177,442.25
379.227,442.25
379.277,442.25
379.327,442.25
379.377,442.25
379.427,442.5
379.477,442.5
379.527,442.75
379.577,443
379.627,443.25
379.677,443.5
379.727,443.75
379.777,444
379.827,444.5
379.877,444.75
379.927,445
379.977,445.5
380.027,445.75
380.077,446.25
380.127,447
380.177,447.5
380.227,448.25
380.277,448.75
380.327,449.5
380.377,450
380.427,450.5
380.477,451.25
380.527,452
380.577,452.75
380.627,453.5
380.677,454.5
380.727,455.25
380.777,456
380.827,457
380.877,457.75
380.927,458.75
380.977,459.5
381.027,460.5
381.077,461.5
381.127,462.25
381.177,463.25
381.227,464.25
381.277,465.5
381.327,466.5
381.377,467.25
381.427,468.25
381.477,469.25
381.527,470.25
381.577,471.25
381.627,472.25
381.677,473.25
381.727,474
381.776,475
381.826,476
381.876,476.75
381.926,477.75
381.976,478.5
382.026,479.5
382.076,480.25
382.126,481.25
382.176,482.25
382.226,483
382.276,484
382.326,484.75
382.376,485.5
382.426,486.5
382.476,487.25
382.526,488
382.576,488.75
382.626,489.75
382.676,490.75
382.726,491.5
382.776,492.5
382.826,493.5
382.876,494.5
382.926,495.25
382.976,496.25
383.026,497
383.076,498
383.126,499
383.176,499.75
383.226,500.75
383.276,501.5
383.326,502.5
383.376,503.25
383.426,504.25
383.476,505
383.526,505.5
383.576,506
383.626,506.5
383.676,506.75
383.726,507
383.776,507
383.826,506.75
383.876,506.25
383.926,505.75
383.976,505
384.026,504
384.076,503
384.126,501.75
384.176,500.5
384.226,499.25
384.276,497.75
384.326,496.25
384.375,494.75
384.425,493.25
384.475,492
384.525,490.5
384.575,489.25
384.625,488
384.675,487
384.725,486
384.775,485.25
384.825,484.5
384.875,484.25
384.925,483.75
384.975,483.5
385.025,483.25
385.075,483.25
385.125,483.25
385.175,483.25
385.225,483.5
385.275,483.5
385.325,483.75
385.375,484
385.425,484.25
385.475,484.75
385.525,485
385.575,485.5
385.625,485.75
385.675,486
385.725,486.5
385.775,486.75
385.825,487
385.875,487.5
385.925,488
385.975,488.5
386.025,489
386.075,489.5
386.125,490
386.175,490.5
386.225,491
386.275,491.5
386.325,492.25
386.375,492.75
386.425,493.25
386.475,493.75
386.525,494.5
386.575,495
386.625,495.75
386.675,496.25
386.725,496.75
386.775,497.5
386.825,498
386.875,498.5
386.925,499.25
386.975,500
387.024,500.5
387.074,501.25
387.124,502
387.174,502.75
387.224,503.5
387.274,504.25
387.324,505
387.374,506
387.424,506.75
387.474,507.5
387.524,508.5
387.574,509.25
387.624,510
387.674,510.75
387.724,511.75
387.774,512.5
387.824,513.5
387.874,514.5
387.924,515.5
387.974,516.5
388.024,518
388.074,519
388.124,520
388.174,521
388.224,522
388.274,523
388.324,524
388.374,525
388.424,526.5
388.474,527.5
388.524,528.5
388.574,529.5
388.624,531
388.674,532
388.724,533
388.774,534
388.824,535
388.874,536
