Time,Week_N
522.267,1880
522.38,1880
522.517,1880
522.63,1880
522.767,1880
522.88,1880
523.017,1880
523.13,1880
523.267,1880
523.38,1880
523.517,1880
523.63,1880
523.767,1880
523.88,1880
524.017,1880
524.13,1880
524.267,1880
524.38,1880
524.517,1880
524.63,1880
524.767,1880
524.88,1880
525.017,1880
525.13,1880
525.267,1880
525.38,1880
525.517,1880
525.63,1880
525.767,1880
525.88,1880
526.017,1880
526.13,1880
526.267,1880
526.38,1880
526.517,1880
526.63,1880
526.767,1880
526.88,1880
527.017,1880
527.13,1880
527.267,1880
527.38,1880
527.517,1880
527.63,1880
527.767,1880
527.88,1880
528.017,1880
528.13,1880
528.267,1880
528.38,1880
528.517,1880
528.63,1880
528.767,1880
528.88,1880
529.017,1880
529.13,1880
529.267,1880
529.38,1880
529.517,1880
529.63,1880
529.766,1880
529.88,1880
530.016,1880
530.13,1880
530.266,1880
530.38,1880
530.516,1880
530.63,1880
530.766,1880
530.88,1880
531.016,1880
531.13,1880
531.266,1880
531.38,1880
531.516,1880
531.63,1880
531.766,1880
531.88,1880
532.016,1880
532.13,1880
532.266,1880
532.38,1880
532.516,1880
532.63,1880
532.766,1880
532.88,1880
533.016,1880
533.13,1880
533.266,1880
533.38,1880
533.516,1880
533.63,1880
533.766,1880
533.88,1880
534.016,1880
534.13,1880
534.266,1880
534.38,1880
534.516,1880
534.63,1880
534.766,1880
534.88,1880
535.016,1880
535.13,1880
535.266,1880
535.38,1880
535.516,1880
535.63,1880
535.766,1880
535.88,1880
536.016,1880
536.13,1880
536.266,1880
536.38,1880
536.516,1880
536.63,1880
536.766,1880
536.88,1880
537.016,1880
537.13,1880
537.266,1880
537.38,1880
537.516,1880
537.63,1880
537.766,1880
537.88,1880
538.016,1880
538.13,1880
538.266,1880
538.38,1880
538.516,1880
538.63,1880
538.766,1880
538.88,1880
539.016,1880
539.13,1880
539.266,1880
539.38,1880
