Time,ECEF_velocity_Y
285.039,-5.88
285.164,-3.8
285.289,-2.19
285.414,-0.45
285.539,0.44
285.664,1.34
285.789,2
285.914,2.15
286.039,2.02
286.164,2.02
286.289,2.04
286.414,1.96
286.539,1.95
286.664,1.92
286.789,1.95
286.914,2.03
287.016,2.09
287.164,2.07
287.289,2.1
287.414,1.97
287.539,1.91
287.664,1.67
287.789,1.58
287.914,1.53
288.039,1.57
288.164,1.53
