Time,Week_N
227.166,1880
227.295,1880
227.416,1880
227.545,1880
227.666,1880
227.795,1880
227.916,1880
228.045,1880
228.166,1880
228.295,1880
228.416,1880
228.545,1880
228.666,1880
228.795,1880
228.916,1880
229.045,1880
229.166,1880
229.295,1880
229.416,1880
229.545,1880
229.666,1880
229.795,1880
229.916,1880
230.045,1880
230.166,1880
230.295,1880
230.416,1880
230.545,1880
230.666,1880
230.794,1880
230.916,1880
231.044,1880
231.166,1880
231.294,1880
231.416,1880
231.544,1880
231.666,1880
231.794,1880
231.916,1880
232.044,1880
232.166,1880
232.294,1880
232.416,1880
232.544,1880
232.666,1880
232.794,1880
232.916,1880
233.044,1880
233.166,1880
233.294,1880
233.416,1880
233.544,1880
233.666,1880
233.794,1880
233.916,1880
234.044,1880
234.166,1880
234.294,1880
234.416,1880
234.544,1880
234.666,1880
234.794,1880
234.916,1880
235.044,1880
235.166,1880
235.294,1880
235.416,1880
235.544,1880
235.666,1880
235.794,1880
235.916,1880
236.044,1880
236.166,1880
236.294,1880
236.416,1880
236.544,1880
236.666,1880
236.794,1880
236.916,1880
237.044,1880
237.166,1880
237.294,1880
237.416,1880
237.544,1880
237.666,1880
237.794,1880
237.916,1880
238.044,1880
238.166,1880
238.294,1880
