Time,ECEF_position_Z
305.912,4490983.98
306.037,4490981.88
306.162,4490979.73
306.287,4490977.51
306.412,4490975.2
306.537,4490972.86
306.662,4490970.6
306.787,4490968.39
306.912,4490966.27
307.037,4490964.22
307.162,4490962.17
307.287,4490960.19
307.412,4490958.25
307.537,4490956.35
307.662,4490954.52
307.766,4490952.81
307.912,4490951.15
308.037,4490949.58
308.162,4490948.08
308.287,4490946.78
308.412,4490945.58
308.537,4490944.53
308.662,4490943.66
308.787,4490942.96
308.912,4490942.41
309.037,4490942
309.162,4490941.8
309.287,4490941.89
309.412,4490942.17
309.537,4490942.62
309.662,4490943.18
309.787,4490943.95
309.912,4490944.94
310.037,4490946.12
310.162,4490947.48
310.287,4490949.05
310.412,4490950.66
310.516,4490952.34
310.662,4490954.1
310.787,4490955.95
310.912,4490957.85
311.037,4490959.84
311.162,4490961.87
311.287,4490963.95
311.412,4490966.09
311.537,4490968.27
311.662,4490970.54
311.787,4490972.81
311.912,4490975.16
312.037,4490977.52
312.162,4490979.86
312.287,4490982.22
312.412,4490984.52
312.537,4490986.74
312.662,4490988.83
312.787,4490990.83
312.912,4490992.68
313.037,4490994.42
313.162,4490996.03
313.266,4490997.38
313.412,4490998.56
313.516,4490999.55
313.662,4491000.26
313.787,4491000.8
313.912,4491001.4
314.016,4491001.63
314.162,4491001.85
314.287,4491001.81
314.412,4491001.39
314.537,4491000.73
314.662,4491000.01
314.787,4490999.09
314.912,4490997.93
315.037,4490996.65
315.162,4490995.29
315.287,4490993.67
315.412,4490991.99
315.537,4490990.27
315.662,4490988.53
315.787,4490986.72
315.912,4490984.86
316.016,4490982.85
316.161,4490980.83
316.286,4490978.67
316.411,4490976.48
316.536,4490974.24
316.661,4490971.93
316.786,4490969.64
316.911,4490967.45
317.036,4490965.33
317.161,4490963.26
317.286,4490961.26
317.411,4490959.25
317.516,4490957.35
317.661,4490955.4
317.786,4490953.53
317.911,4490951.73
318.016,4490949.99
318.161,4490948.34
318.286,4490946.81
318.411,4490945.4
318.516,4490944.23
318.661,4490943.17
318.766,4490942.27
318.911,4490941.59
319.036,4490941.03
319.161,4490940.71
319.286,4490940.58
319.411,4490940.73
319.516,4490940.9
319.661,4490941.29
319.786,4490941.71
319.911,4490942.4
320.016,4490943.2
320.161,4490944.22
320.266,4490945.4
320.411,4490946.69
320.536,4490948.13
320.661,4490949.69
320.786,4490951.31
320.911,4490953.04
321.016,4490954.85
321.161,4490956.64
321.286,4490958.27
321.411,4490959.82
321.516,4490961.18
321.661,4490962.5
321.786,4490963.63
321.911,4490964.55
322.016,4490965.34
322.161,4490965.78
322.286,4490966.11
322.411,4490966.24
322.516,4490966.15
322.661,4490965.92
322.766,4490965.39
322.911,4490964.67
323.016,4490963.69
323.161,4490962.67
323.266,4490961.44
323.411,4490960.13
323.516,4490958.66
323.661,4490957.13
323.786,4490955.48
323.911,4490953.73
324.016,4490951.96
324.161,4490950.11
324.266,4490948.2
324.411,4490946.22
324.516,4490944.09
324.661,4490942.02
324.786,4490939.88
324.911,4490937.82
325.016,4490935.75
325.161,4490933.7
325.286,4490931.79
325.411,4490930.02
325.516,4490928.27
325.661,4490926.86
325.766,4490925.42
325.911,4490924.26
326.016,4490923.09
326.161,4490922.22
326.286,4490921.46
326.411,4490920.86
326.516,4490920.2
326.661,4490919.52
326.785,4490918.79
326.91,4490917.94
327.016,4490917.07
327.16,4490916.16
327.285,4490914.99
327.41,4490913.8
327.516,4490912.49
327.66,4490911.17
327.785,4490909.74
327.91,4490908.35
328.016,4490906.89
328.16,4490905.47
328.266,4490904.09
328.41,4490902.75
328.516,4490901.48
328.66,4490900.29
328.766,4490899.23
328.91,4490898.28
329.016,4490897.6
329.16,4490897.2
329.266,4490896.81
329.41,4490896.58
329.516,4490896.53
329.66,4490896.64
329.766,4490896.91
329.91,4490897.31
330.035,4490897.91
330.16,4490898.62
330.266,4490899.49
330.41,4490900.51
330.516,4490901.55
330.66,4490902.67
330.766,4490903.88
330.91,4490905.11
331.016,4490906.37
331.16,4490907.6
331.266,4490908.78
331.41,4490909.94
331.516,4490911.03
331.66,4490912.02
331.766,4490912.94
331.91,4490913.69
332.016,4490914.32
332.16,4490914.85
332.266,4490915.17
332.41,4490915.32
332.516,4490915.23
332.66,4490914.91
332.766,4490914.58
332.91,4490914.1
333.016,4490913.31
333.16,4490912.53
333.266,4490911.86
333.41,4490911.46
333.516,4490911.13
333.66,4490910.99
333.785,4490910.98
333.91,4490911.13
334.016,4490911.55
334.16,4490912.13
334.266,4490912.94
334.41,4490913.92
334.516,4490914.91
334.66,4490916.14
334.766,4490917.51
334.91,4490918.99
335.016,4490920.8
335.16,4490922.7
335.266,4490924.87
335.41,4490927.14
335.535,4490929.38
335.66,4490931.62
335.766,4490933.9
335.91,4490936.15
336.016,4490938.39
336.16,4490940.6
336.266,4490942.87
336.41,4490945.18
336.516,4490947.56
336.66,4490950.05
336.766,4490952.45
336.91,4490954.93
337.016,4490957.42
337.16,4490959.89
337.266,4490962.45
337.41,4490964.95
337.516,4490967.56
337.659,4490970.14
337.766,4490972.77
337.909,4490975.43
338.016,4490978.11
338.159,4490980.81
338.266,4490983.51
338.409,4490986.22
338.516,4490988.89
338.659,4490991.66
338.766,4490994.42
338.909,4490997.22
