Time,ECEF_position_Y
315.537,950172.21
315.662,950174.76
315.787,950177.34
315.912,950179.83
316.016,950182.27
316.161,950184.68
316.286,950187.02
316.411,950189.26
316.536,950191.43
316.661,950193.55
316.786,950195.58
316.911,950197.55
317.036,950199.41
317.161,950201.14
317.286,950202.69
317.411,950203.98
317.516,950205.16
317.661,950206.03
317.786,950206.71
317.911,950207.15
318.016,950207.39
318.161,950207.3
318.286,950206.9
318.411,950206.38
318.516,950205.56
318.661,950204.5
318.766,950203.2
318.911,950201.73
319.036,950200.1
319.161,950198.3
319.286,950196.38
319.411,950194.4
319.516,950192.38
319.661,950190.25
319.786,950188.12
319.911,950186.11
320.016,950184.2
320.161,950182.4
320.266,950180.72
320.411,950179.19
320.536,950177.77
320.661,950176.48
320.786,950175.32
320.911,950174.28
321.016,950173.21
321.161,950172.01
321.286,950170.71
321.411,950169.3
321.516,950167.79
321.661,950166.22
321.786,950164.48
321.911,950162.7
322.016,950160.87
322.161,950158.97
322.286,950156.98
322.411,950154.96
322.516,950153
322.661,950151.06
322.766,950149.21
322.911,950147.47
323.016,950145.92
323.161,950144.45
323.266,950143.18
323.411,950142.1
323.516,950141.17
323.661,950140.38
323.786,950139.75
323.911,950139.19
324.016,950138.72
324.161,950138.33
324.266,950138.12
324.411,950138.07
324.516,950138.17
324.661,950138.58
324.786,950139.19
324.911,950140.22
325.016,950141.52
325.161,950143.05
325.286,950144.87
325.411,950146.96
325.516,950149.25
325.661,950151.81
325.766,950154.44
325.911,950157.24
326.016,950160.1
326.161,950163.09
326.286,950166.17
326.411,950169.37
326.516,950172.57
326.661,950175.59
326.785,950178.5
326.91,950181.23
327.016,950183.82
327.16,950186.2
327.285,950188.38
327.41,950190.33
327.516,950192.03
327.66,950193.5
327.785,950194.65
327.91,950195.54
328.016,950196.05
328.16,950196.37
328.266,950196.35
328.41,950196
328.516,950195.42
328.66,950194.5
328.766,950193.3
328.91,950191.94
329.016,950190.29
329.16,950188.32
329.266,950186.32
329.41,950184.2
329.516,950181.97
329.66,950179.64
329.766,950177.27
329.91,950174.83
330.035,950172.4
330.16,950169.92
330.266,950167.43
330.41,950164.93
330.516,950162.37
330.66,950159.79
330.766,950157.18
330.91,950154.49
331.016,950151.74
331.16,950148.9
331.266,950145.98
331.41,950142.95
331.516,950139.86
331.66,950136.64
331.766,950133.37
331.91,950130.02
332.016,950126.65
332.16,950123.22
332.266,950119.8
332.41,950116.4
332.516,950113
332.66,950109.74
332.766,950106.54
332.91,950103.36
333.016,950100.27
333.16,950097.07
333.266,950093.89
333.41,950090.75
333.516,950087.62
333.66,950084.49
333.785,950081.46
333.91,950078.45
334.016,950075.53
334.16,950072.68
334.266,950069.86
334.41,950067.1
334.516,950064.39
334.66,950061.86
334.766,950059.54
334.91,950057.33
335.016,950055.39
335.16,950053.56
335.266,950052.13
335.41,950050.91
335.535,950049.88
335.66,950049.1
335.766,950048.58
335.91,950048.28
336.016,950048.17
336.16,950048.26
336.266,950048.37
336.41,950048.59
336.516,950048.91
336.66,950049.2
336.766,950049.47
336.91,950049.73
337.016,950050.01
337.16,950050.28
337.266,950050.57
337.41,950050.82
337.516,950051.03
337.659,950051.26
337.766,950051.47
337.909,950051.68
338.016,950051.86
338.159,950052.03
338.266,950052.19
338.409,950052.36
338.516,950052.54
338.659,950052.7
338.766,950052.9
338.909,950053.03
