Time,ECEF_position_X
519.13,4412917.1
519.267,4412918.44
519.38,4412919.63
519.517,4412920.7
519.63,4412921.57
519.767,4412922.31
519.88,4412922.9
520.017,4412923.24
520.13,4412923.46
520.267,4412923.31
520.38,4412923.09
520.517,4412922.71
520.63,4412922.12
520.767,4412921.36
520.88,4412920.42
521.017,4412919.32
521.13,4412918.07
521.267,4412916.67
521.38,4412915.16
521.517,4412913.57
521.63,4412911.97
521.767,4412910.47
521.88,4412909.14
522.017,4412907.93
522.13,4412906.97
522.267,4412906.13
522.38,4412905.63
522.517,4412905.09
522.63,4412904.94
522.767,4412904.85
522.88,4412905.08
523.017,4412905.6
523.13,4412906.29
523.267,4412907.17
523.38,4412908.13
523.517,4412909.35
523.63,4412910.69
523.767,4412912.14
523.88,4412913.75
524.017,4412915.4
524.13,4412917.14
524.267,4412918.93
524.38,4412920.85
524.517,4412922.8
524.63,4412924.75
524.767,4412926.75
524.88,4412928.79
525.017,4412930.88
525.13,4412932.98
525.267,4412934.95
525.38,4412936.93
525.517,4412938.84
525.63,4412940.6
525.767,4412942.23
525.88,4412943.61
526.017,4412944.87
526.13,4412945.96
526.267,4412946.78
526.38,4412947.52
526.517,4412948.05
526.63,4412948.35
526.767,4412948.54
526.88,4412948.6
527.017,4412948.64
527.13,4412948.68
527.267,4412948.75
527.38,4412948.94
527.517,4412949.18
527.63,4412949.58
527.767,4412950.18
527.88,4412950.82
528.017,4412951.57
528.13,4412952.49
528.267,4412953.58
528.38,4412954.78
528.517,4412956.08
528.63,4412957.5
528.767,4412959.04
528.88,4412960.54
529.017,4412962.08
529.13,4412963.62
529.267,4412965.03
529.38,4412966.3
529.517,4412967.54
529.63,4412968.53
529.766,4412969.48
529.88,4412970.3
530.016,4412970.86
530.13,4412971.34
530.266,4412971.65
530.38,4412971.63
530.516,4412971.65
530.63,4412971.48
530.766,4412971.16
530.88,4412970.68
531.016,4412970.06
531.13,4412969.35
531.266,4412968.62
531.38,4412967.86
531.516,4412967.11
531.63,4412966.38
531.766,4412965.67
531.88,4412965
532.016,4412964.4
532.13,4412964.02
532.266,4412963.63
532.38,4412963.44
532.516,4412963.37
532.63,4412963.52
532.766,4412963.81
532.88,4412964.29
533.016,4412964.98
533.13,4412965.88
533.266,4412967.08
533.38,4412968.32
533.516,4412969.67
533.63,4412971.11
533.766,4412972.49
533.88,4412973.79
534.016,4412974.91
534.13,4412975.87
534.266,4412976.66
534.38,4412977.26
534.516,4412977.65
534.63,4412977.73
534.766,4412977.7
534.88,4412977.37
535.016,4412976.92
535.13,4412976.21
535.266,4412975.21
535.38,4412974.06
535.516,4412972.77
535.63,4412971.31
535.766,4412969.72
535.88,4412967.95
536.016,4412966.03
536.13,4412964.01
536.266,4412961.88
536.38,4412959.66
536.516,4412957.3
536.63,4412954.94
536.766,4412952.47
536.88,4412950.04
537.016,4412947.55
537.13,4412945.11
537.266,4412942.62
537.38,4412940.12
537.516,4412937.6
537.63,4412935.04
537.766,4412932.44
537.88,4412929.8
538.016,4412927.15
538.13,4412924.44
538.266,4412921.71
538.38,4412919
538.516,4412916.28
538.63,4412913.49
538.766,4412910.7
538.88,4412907.9
539.016,4412905.07
539.13,4412902.24
539.266,4412899.38
539.38,4412896.49
