Time,GPS_Heading
178.5,-75.0813217163086
178.6,-71.1625366210938
178.7,-67.3134384155273
178.8,-64.0987930297852
178.9,-61.044189453125
179,-58.7098922729492
179.1,-56.6437911987305
179.2,-54.9041404724121
179.3,-53.5584449768066
179.4,-52.6659049987793
179.5,-52.4342803955078
179.6,-52.7220802307129
179.7,-53.7343063354492
179.8,-55.4241523742676
179.9,-57.6428642272949
180,-59.8179702758789
180.1,-62.4401664733887
180.2,-65.283576965332
180.3,-67.7190856933594
180.4,-71.3468704223633
180.5,-73.8189468383789
180.6,-76.8966598510742
180.7,-80.3342132568359
180.8,-82.9358825683594
180.9,-86.0989608764648
181,-90.2698822021484
181.1,-93.9117660522461
181.2,-96.9848556518555
181.3,-100.280883789062
181.4,-101.826683044434
181.5,-103.49422454834
181.6,-104.47208404541
181.7,-104.622123718262
181.8,-104.476463317871
181.9,-102.520629882812
182,-100.179710388184
182.1,-97.0101928710938
182.2,-93.7166900634766
182.3,-91.5645217895508
182.4,-86.7823944091797
182.5,-82.316032409668
182.6,-78.1156921386719
182.7,-73.8996505737305
182.8,-69.2743835449219
182.9,-65.1621170043945
183,-59.5093040466309
183.1,-54.0624618530273
183.2,-49.5924491882324
183.3,-46.0836563110352
183.4,-42.2217712402344
183.5,-37.9222755432129
183.6,-33.0301818847656
183.7,-27.9326515197754
183.8,-23.3845634460449
183.9,-18.6828327178955
184,-14.5411338806152
184.1,-10.2005290985107
184.2,-6.16453123092651
184.3,-3.27361512184143
184.4,1.21431577205658
184.5,3.80101728439331
184.6,6.34072542190552
184.7,8.62116622924805
184.8,9.81592559814453
184.9,11.5418710708618
185,12.5722436904907
185.1,13.2520723342896
185.2,13.5587911605835
185.3,13.5501194000244
185.4,13.7598094940186
185.5,13.5356636047363
185.6,13.3619737625122
185.7,13.2578630447388
185.8,13.0414800643921
185.9,12.9124479293823
186,12.6713924407959
186.1,12.4528102874756
186.2,12.3579072952271
186.3,12.4183492660522
186.4,12.1793727874756
186.5,12.0700149536133
186.6,12.0246772766113
186.7,12.0421476364136
186.8,12.1048564910889
186.9,11.8383083343506
187,11.621787071228
187.1,11.4706134796143
187.2,11.4585800170898
187.3,11.6107177734375
187.4,11.5829362869263
