Time,Week_N
111.816,1880
111.948,1880
112.066,1880
112.198,1880
112.316,1880
112.448,1880
112.566,1880
112.698,1880
112.816,1880
112.947,1880
113.066,1880
113.197,1880
113.316,1880
113.447,1880
113.566,1880
113.697,1880
113.816,1880
113.947,1880
114.066,1880
114.197,1880
114.316,1880
114.447,1880
114.566,1880
114.697,1880
114.816,1880
114.947,1880
115.066,1880
115.197,1880
115.316,1880
115.447,1880
115.566,1880
115.697,1880
115.816,1880
115.947,1880
116.066,1880
116.197,1880
116.316,1880
116.447,1880
116.566,1880
116.697,1880
116.816,1880
116.947,1880
117.066,1880
117.197,1880
117.316,1880
117.447,1880
117.566,1880
117.697,1880
117.816,1880
117.947,1880
118.066,1880
118.197,1880
118.316,1880
118.447,1880
118.566,1880
118.697,1880
118.816,1880
118.947,1880
119.066,1880
119.197,1880
119.316,1880
119.447,1880
119.566,1880
119.697,1880
119.816,1880
119.947,1880
120.066,1880
120.197,1880
120.316,1880
120.555,1880
120.666,1880
120.805,1880
120.916,1880
121.055,1880
121.166,1880
121.305,1880
121.416,1880
121.555,1880
121.666,1880
121.805,1880
121.916,1880
122.055,1880
122.166,1880
122.305,1880
122.416,1880
122.555,1880
122.666,1880
122.805,1880
122.916,1880
123.055,1880
123.166,1880
123.305,1880
123.416,1880
123.555,1880
123.666,1880
123.804,1880
123.916,1880
124.054,1880
124.166,1880
124.304,1880
124.416,1880
124.554,1880
124.666,1880
124.804,1880
124.916,1880
125.054,1880
125.166,1880
125.304,1880
125.416,1880
125.554,1880
125.666,1880
125.804,1880
125.916,1880
126.054,1880
126.166,1880
126.304,1880
126.416,1880
126.554,1880
126.666,1880
126.804,1880
126.916,1880
127.054,1880
127.166,1880
127.304,1880
127.416,1880
127.554,1880
127.666,1880
127.804,1880
127.916,1880
128.054,1880
128.166,1880
128.304,1880
128.416,1880
128.554,1880
128.666,1880
128.804,1880
128.916,1880
129.054,1880
129.166,1880
129.304,1880
129.416,1880
129.554,1880
129.666,1880
129.804,1880
129.916,1880
130.054,1880
130.166,1880
130.304,1880
130.416,1880
130.554,1880
130.666,1880
130.804,1880
130.916,1880
131.054,1880
131.166,1880
131.304,1880
131.416,1880
131.554,1880
131.666,1880
131.804,1880
131.916,1880
132.054,1880
132.166,1880
132.304,1880
132.416,1880
132.554,1880
132.666,1880
132.804,1880
132.916,1880
133.054,1880
133.166,1880
133.304,1880
133.416,1880
133.554,1880
133.666,1880
133.804,1880
133.916,1880
134.054,1880
134.166,1880
134.304,1880
134.416,1880
134.553,1880
134.666,1880
134.803,1880
134.916,1880
135.053,1880
135.166,1880
