Time,Exhaust_Temp
159.961,444.75
160.011,446
160.061,447
160.111,448
160.161,449.25
160.211,450.25
160.261,451.25
160.311,452.25
160.361,453.25
160.411,454.25
160.461,455.25
160.511,456.25
160.561,457.5
160.611,458.5
160.661,459.5
160.711,460.5
160.761,461.75
160.811,462.75
160.861,463.5
160.911,464.5
160.961,465.25
161.011,465.75
161.061,466.25
161.111,466.5
161.161,466.75
161.211,467
161.261,467
161.311,466.75
161.361,466.75
161.41,466.25
161.46,466
161.51,465.25
161.56,464.75
161.61,464
161.66,463.25
161.71,462.75
161.76,462
161.81,461.25
161.86,460.25
161.91,459.5
161.96,458.5
162.01,457.75
162.06,457
162.11,456.25
162.16,455.75
162.21,455.25
162.26,455
162.31,454.75
162.36,454.75
162.41,454.5
162.46,454.5
162.51,454.75
162.56,454.75
162.61,455
162.66,455.5
162.71,456
162.76,456.5
162.81,457
162.86,457.75
162.91,458.25
162.96,459
163.01,459.5
163.06,460.25
163.11,461
163.16,462
163.21,462.75
163.26,463.75
163.31,464.5
163.36,465.5
163.41,466.5
163.46,467.5
163.51,468.25
163.56,469.25
163.61,470.25
163.66,471
163.71,471.75
163.76,472.5
163.81,473.25
163.86,474
163.91,475
163.96,475.75
164.009,476.75
164.059,477.75
164.109,478.75
164.159,480
164.209,481
164.259,482.25
164.309,483.25
164.359,484
164.409,485
164.459,486
164.509,486.75
164.559,487.5
164.609,488.5
164.659,489.25
164.709,490.25
164.759,491.25
164.809,492.25
164.859,493.5
164.909,494.5
164.959,495.5
165.009,496.5
165.059,497.25
165.109,498
165.159,498.5
165.209,499
165.259,499.25
165.309,499.25
165.359,499.25
165.409,498.75
165.459,498.25
165.509,497.5
165.559,496.75
165.609,495.75
165.659,494.75
165.709,493.5
165.759,492.25
165.809,491
165.859,489.75
165.909,488.25
165.959,486.75
166.009,485
166.059,483.5
166.109,481.75
166.159,479.75
166.209,478
166.259,476.25
166.309,474.25
166.359,472.25
166.409,470.25
166.459,468.25
166.509,466.5
166.559,464.5
166.608,462.5
166.658,460.75
166.708,458.75
166.758,456.75
166.808,454.75
166.858,452.75
166.908,450.75
166.958,448.75
167.008,446.75
167.058,444.75
167.108,443
167.158,441
167.208,439.5
167.258,437.75
167.308,436.5
167.358,435
167.408,433.75
167.458,432.75
167.508,431.75
167.558,430.75
167.608,430
167.658,429.5
167.708,429
167.758,428.5
167.808,428.25
167.858,427.75
167.908,427.5
167.958,427.25
168.008,427
168.058,427
168.108,426.75
168.158,426.75
168.208,426.75
168.258,426.75
168.308,426.75
168.358,426.75
168.408,426.75
168.458,426.75
168.508,427
168.558,427
168.608,427
168.658,427
168.708,427.25
168.758,427.25
168.808,427.25
168.858,427.5
168.908,427.75
168.958,427.75
169.008,428
169.058,428.25
169.108,428.5
169.158,428.75
169.207,429
169.257,429.25
169.307,429.5
169.357,430
169.407,430.5
169.457,430.75
169.507,431
169.557,431.5
169.607,432
169.657,432.25
169.707,432.75
169.757,432.75
169.807,433
169.857,433
169.907,432.75
169.957,432.25
170.007,431.75
170.057,431.25
170.107,430.5
170.157,429.5
170.207,428.5
170.257,427.5
170.307,426.25
170.357,425.25
170.407,424
170.457,422.75
170.507,421.25
170.557,420
170.607,418.5
170.657,417.25
170.707,415.75
170.757,414.5
170.807,413.25
170.857,412
170.907,411
170.957,410.25
171.007,409.5
171.057,408.75
171.107,408.25
171.157,407.75
171.207,407.5
171.257,407.25
171.307,407
171.357,407
171.407,406.75
171.457,406.75
171.507,407
171.557,407
171.607,407
171.657,407.25
171.707,407.25
171.757,407.5
171.807,407.5
171.856,407.75
171.906,408
171.956,408.25
172.006,408.5
172.056,409
172.106,409.25
172.156,409.75
172.206,410.25
172.256,410.75
172.306,411.25
172.356,411.75
172.406,412.5
172.456,413
172.506,413.75
172.556,414.5
172.606,415.5
172.656,416.25
172.706,417.25
172.756,418.25
172.806,419.25
172.856,420.25
172.906,421.5
172.956,422.5
173.006,423.5
173.056,424.75
173.106,425.75
173.156,426.75
173.206,428
173.256,429
173.306,430
173.356,431
173.406,431.75
173.456,432.75
173.506,433.25
173.556,434
173.606,434.75
173.656,435.5
173.706,436.25
173.756,437
173.806,438
173.856,438.75
173.906,439.75
173.956,440.5
174.006,441.5
174.056,442.25
174.106,443.25
174.156,444.25
174.206,445.25
174.256,446.25
174.306,447.25
174.356,448.25
174.406,449.25
174.455,450.25
174.505,451.25
174.555,452.25
174.605,453.5
174.655,454.5
174.705,455.5
174.755,456.5
174.805,457.5
174.855,458.5
174.905,459.5
174.955,460.5
175.005,461.25
175.055,462.25
175.105,463.25
175.155,464.25
175.205,465
175.255,466
175.305,466.5
175.355,467
175.405,467.25
175.455,467.25
175.505,467
175.555,466.75
175.605,466.25
175.655,465.75
175.705,465
175.755,464.25
175.805,463.5
175.855,462.5
175.905,461.25
175.955,460.25
176.005,459
176.055,457.75
176.105,456.25
176.155,455
176.205,453.5
176.255,452
176.305,450.5
176.355,449
176.405,447.5
176.455,446
176.505,444.25
176.555,442.5
176.605,440.75
176.655,439
176.705,437.25
176.755,435.5
176.805,433.75
176.855,432.25
176.905,430.75
176.955,429.25
177.005,428.25
177.055,427
177.104,426
177.154,425.25
177.204,424.5
177.254,424
177.304,423.5
177.354,423.25
177.404,422.75
177.454,422.75
177.504,422.5
177.554,422.5
177.604,422.5
177.654,422.5
177.704,422.5
177.754,422.5
177.804,422.5
177.854,422.75
177.904,422.75
177.954,423
178.004,423.25
178.054,423.5
178.104,423.75
178.154,424
178.204,424.25
178.254,424.75
178.304,425.25
178.354,425.75
178.404,426.25
178.454,426.75
178.504,427.5
178.554,428
178.604,428.5
178.654,429
178.704,429.5
178.754,430
178.804,430.75
178.854,431.25
178.904,432
178.954,432.75
179.004,433.75
179.054,434.5
179.104,435.25
179.154,436.25
179.204,437.25
179.254,438
179.304,439
179.354,440
179.404,441
179.454,442.25
179.504,443.25
179.554,444.5
179.604,445.5
179.654,446.75
179.703,447.75
179.753,449
179.803,450
179.853,451.25
179.903,452.25
179.953,453.25
180.003,454.5
180.053,455.5
180.103,456.75
180.153,458
180.203,459
180.253,460.25
180.303,461.25
180.353,462.25
180.403,463.25
180.453,464
180.503,465
180.553,466
180.603,467
180.653,468.25
180.703,469.25
180.753,470.25
180.803,471.25
180.853,472.25
180.903,473.25
180.953,474.25
181.003,475.25
181.053,476
181.103,477
181.153,478
181.203,479
181.253,480
181.303,481.25
181.353,482.25
181.403,483.5
181.453,484.5
181.503,485.75
181.553,486.75
181.603,488
181.653,489
181.703,490
181.753,491
181.803,492
181.853,493.25
181.903,494.25
181.953,495.25
182.003,496.25
182.053,497.25
182.103,498
182.153,498.5
182.203,499
182.253,499.25
182.303,499.5
182.352,499.5
182.402,499.25
182.452,499
182.502,498.25
182.552,497.5
182.602,496.75
182.652,495.5
182.702,494.5
182.752,493.25
182.802,492
182.852,490.5
182.902,489
182.952,487.5
183.002,486
183.052,484.25
183.102,482.75
183.152,481
183.202,479.5
183.252,478.25
183.302,477
183.352,475.75
183.402,475
183.452,474.25
183.502,473.5
183.552,473.25
183.602,472.75
183.652,472.5
183.702,472.5
183.752,472.5
183.802,472.5
183.852,472.5
183.902,472.75
183.952,473
184.002,473.25
184.052,473.5
184.102,473.75
184.152,474.25
184.202,474.5
184.252,475
184.302,475.5
184.352,476
184.402,476.5
184.452,477
184.502,477.75
184.552,478.5
184.602,479.25
184.652,480
184.702,480.75
184.752,481.5
184.802,482.25
184.852,482.75
184.902,483.5
184.952,484
185.001,484.75
185.051,485.75
185.101,486.5
185.151,487.25
185.201,488
185.251,489
185.301,489.75
185.351,490.5
185.401,491.25
185.451,492
185.501,492.75
185.551,493.5
185.601,494.25
185.651,495
185.701,496
185.751,496.75
185.801,497.75
185.851,498.5
185.901,499.25
185.951,500.25
186.001,501
186.051,502
186.101,502.75
186.151,503.75
186.201,504.5
186.251,505.5
186.301,506.5
186.351,507.5
186.401,508.5
186.451,509.5
186.501,510.5
186.551,511.5
186.601,512.5
186.651,513.5
186.701,514.5
186.751,515.5
186.801,517
186.851,518
186.901,519
186.951,520
187.001,521
187.051,522
187.101,523
187.151,524.5
187.201,525.5
187.251,526.5
187.301,528
187.351,529
187.401,530
187.451,531
187.501,532
