Time,Exhaust_Temp
203.245,475
203.295,475.5
203.344,476.25
203.394,476.75
203.444,477.5
203.494,478.25
203.544,479
203.594,479.75
203.644,480.75
203.694,481.5
203.744,482.25
203.794,483
203.844,483.75
203.894,484.5
203.944,485.25
203.994,486
204.044,486.75
204.094,487.5
204.144,488.5
204.194,489
204.244,490
204.294,490.75
204.344,491.5
204.394,492.5
204.444,493.25
204.494,494.25
204.544,495.25
204.594,496.25
204.644,497.25
204.694,498
204.744,499
204.794,499.75
204.844,500.75
204.894,501.5
204.944,502.25
204.994,502.75
205.044,503.5
205.094,504.25
205.144,505
205.194,506
205.244,507
205.294,507.75
205.344,508.75
205.394,509.75
205.444,510.75
205.494,511.5
205.544,512.5
205.594,513
205.644,514
205.694,515
205.744,515.5
205.794,516.5
205.844,517
205.894,517.5
205.944,517.5
205.993,517.5
206.043,517.5
206.093,517
206.143,516.5
206.193,516
206.243,515
206.293,514
206.343,513
206.393,512
206.443,510.75
206.493,509.5
206.543,508
206.593,506.5
206.643,505
206.693,503.5
206.743,501.75
206.793,500
206.843,498
206.893,496.25
206.943,494.5
206.993,492.5
207.043,490.75
207.093,488.75
207.143,487
207.193,485
207.243,482.75
207.293,480.75
207.343,478.75
207.393,476.5
207.443,474.5
207.493,472.25
207.543,470.25
207.593,468.25
207.643,466
207.693,464
207.743,462
207.793,460
207.843,458.25
207.893,456.25
207.943,454.75
207.993,453
208.043,451.75
208.093,450.5
208.143,449.25
208.193,448.25
208.243,447.5
208.293,446.5
208.343,445.75
208.393,445.25
208.443,444.5
208.493,444
208.543,443.5
208.592,443
208.642,442.75
208.692,442.25
208.742,442
208.792,441.75
208.842,441.5
208.892,441.25
208.942,441
208.992,441
209.042,441
209.092,441
209.142,441
209.192,441
209.242,441.25
209.292,441.25
209.342,441.5
209.392,441.75
209.442,442
209.492,442
209.542,442.5
209.592,442.75
209.642,443
209.692,443.5
209.742,444
209.792,444.5
209.842,445.25
209.892,446
209.942,446.75
209.992,447.5
210.042,448.25
210.092,448.75
210.142,449.5
210.192,450.25
210.242,451
210.292,451.75
210.342,452.5
210.392,453.5
210.442,454.25
210.492,455
210.542,456
210.592,456.75
210.642,457.75
210.692,458.75
210.742,459.75
210.792,461
210.842,462
210.892,463
210.942,464
210.992,465
211.042,466
211.092,467
211.142,468
211.191,468.75
211.242,469.75
211.291,470.5
211.341,471.5
211.391,472.5
211.441,473.25
211.491,474.25
211.541,475.25
211.591,476
211.641,476.5
211.691,477
211.741,477.5
211.791,477.75
211.841,478
211.891,478
211.941,477.75
211.991,477.5
212.041,476.75
212.091,476.25
212.141,475.5
212.191,474.75
212.241,473.75
212.291,473
212.341,471.75
212.391,470.75
212.441,469.5
212.491,468
212.541,466.75
212.591,465.5
212.641,464.25
212.691,463.25
212.741,462
212.791,461
212.841,460
212.891,459.25
212.941,458.5
212.991,458
213.041,457.5
213.091,457
213.141,456.75
213.191,456.5
213.241,456.5
213.291,456.5
213.341,456.5
213.391,456.75
213.441,457
213.491,457.25
213.541,457.75
213.591,458.25
213.641,458.75
213.691,459.25
213.741,459.75
213.791,460
213.84,460.5
213.89,461
213.94,461.75
213.99,462.25
214.04,463
214.09,464
214.14,464.75
214.19,465.75
214.24,466.5
214.29,467.25
214.34,468.25
214.39,469
214.44,469.75
214.49,470.75
214.54,471.75
214.59,472.75
214.64,473.75
214.69,474.5
214.74,475.5
214.79,476.5
214.84,477.5
214.89,478.5
214.94,479.5
214.99,480.25
215.04,481.25
215.09,482.25
215.14,483
215.19,484
215.24,484.75
215.29,485.75
215.34,486.5
215.39,487.5
215.44,488.5
215.49,489.25
215.54,490.25
215.59,491.25
215.64,492
215.69,493
215.74,494
215.79,495
215.84,496
215.89,496.75
215.94,497.75
215.99,498.75
216.04,499.75
216.09,500.75
216.14,501.75
216.19,502.5
216.24,503
216.29,503.5
216.34,503.75
216.39,504
216.44,503.75
216.489,503.75
216.539,503.25
216.589,502.75
216.639,502
216.689,501.25
216.739,500.5
216.789,499.25
216.839,498.25
216.889,497
216.939,495.75
216.989,494.25
217.039,493
217.089,491.5
217.139,489.75
217.189,488.25
217.239,486.5
217.289,484.75
217.339,483
217.389,481.25
217.439,479.5
217.489,477.5
217.539,475.75
217.589,474
217.639,472.25
217.689,470.25
217.739,468.5
217.789,466.75
217.839,464.75
217.889,463
217.939,461
217.989,459
218.039,457.25
218.089,455.25
218.139,453.5
218.189,451.5
218.239,449.75
218.289,447.75
218.339,446
218.389,444.25
218.439,442.5
218.489,441
218.539,439.5
218.589,438
218.639,436.75
218.689,435.75
218.739,434.75
218.789,433.75
218.839,433
218.889,432
218.939,431.5
218.989,431
219.039,430.5
219.088,430.25
219.138,429.75
219.188,429.5
219.238,429
219.288,428.75
219.338,428.75
219.388,428.5
219.438,428.5
219.488,428.5
219.538,428.25
219.588,428.25
219.638,428.25
219.688,428.5
219.738,428.5
219.788,428.75
219.838,428.75
219.888,429
219.938,429.25
219.988,429.25
220.038,429.5
220.088,429.75
220.138,430
220.188,430.5
220.238,430.75
220.288,431.25
220.338,431.5
220.388,432.25
220.438,432.75
220.488,433.25
220.538,434
220.588,434.5
220.638,435.25
220.688,436
220.738,436.75
220.788,437.25
220.838,437.75
220.888,438.25
220.938,438.5
220.988,438.5
221.038,438.25
221.088,438.25
221.138,437.75
221.188,437.25
221.238,436.75
221.288,436
221.338,435.25
221.388,434.25
221.438,433.25
221.488,432.25
221.538,431
221.588,429.75
221.638,428.5
221.687,427.25
221.737,426.25
221.787,425
221.837,423.75
221.887,422.75
221.937,421.75
221.987,420.75
222.037,419.75
222.087,419
222.137,418.25
222.187,417.75
222.237,417.25
222.287,417
222.337,416.75
222.387,416.5
222.437,416.25
222.487,416
222.537,416
222.587,415.75
222.637,416
222.687,416
222.737,416.25
222.787,416.5
222.837,416.75
222.887,417
222.937,417.5
222.987,417.75
223.037,418.25
223.087,418.75
223.137,419.25
223.187,419.75
223.237,420.5
223.287,421.25
223.337,421.75
223.387,422.5
223.437,423.25
223.487,424.25
223.537,425
223.587,425.75
223.637,426.75
223.687,427.5
223.737,428.5
223.787,429.25
223.837,430.25
223.887,431.25
223.937,432.25
223.987,433.25
224.037,434.25
224.087,435.5
224.137,436.5
224.187,437.5
224.237,438.75
224.287,439.75
224.336,441
224.386,442.25
224.436,443.25
224.486,444.5
224.536,445.75
224.586,447
224.636,448
224.686,449.25
224.736,450.25
224.786,451.5
224.836,452.75
224.886,454
224.936,455.25
224.986,456.5
225.036,457.5
225.086,458.5
225.136,459.5
225.186,460.25
225.236,461.25
225.286,462.25
225.336,463.25
225.386,464.25
225.436,465.5
225.486,466.5
225.536,467.5
225.586,468.5
225.636,469.5
225.686,470.5
225.736,471.5
225.786,472.5
225.836,473.25
225.886,474.25
225.936,475
225.986,476
226.036,476.75
226.086,477.75
226.136,478.75
226.186,479.5
226.236,480.25
226.286,480.75
226.336,481
226.386,481.25
226.436,481.5
226.486,481.25
226.536,481
226.586,480.5
226.636,480
226.686,479.25
226.736,478.5
226.786,477.5
226.836,476.5
226.886,475.5
226.936,474.25
226.985,473
227.035,471.75
227.085,470.5
227.135,469
227.185,467.5
227.235,466
227.285,464.5
227.335,462.75
227.385,461
227.435,459.25
227.485,457.5
227.535,456
227.585,454.25
227.635,452.5
227.685,450.75
227.735,449
227.785,447.25
227.835,445.75
227.885,444.25
227.935,442.75
227.985,441.5
228.035,440.5
228.085,439.5
228.135,438.5
228.185,437.75
228.235,437
228.285,436.5
228.335,436
228.385,435.75
228.435,435.5
228.485,435.25
228.535,435
228.585,435
228.635,434.75
228.685,434.75
228.735,435
228.785,435
228.835,435
228.885,435.25
228.935,435.25
228.985,435.5
229.035,435.5
229.085,435.75
229.135,436
229.185,436.25
229.235,436.5
229.285,437
229.335,437.25
229.385,437.75
229.435,438.25
229.485,439
229.535,439.75
229.584,440.5
229.634,441.25
229.684,442
229.734,443
229.784,443.75
229.834,444.5
229.884,445.25
229.934,446
229.984,446.75
230.034,447.5
230.084,448.25
230.134,449
230.184,450
230.234,450.75
230.284,451.75
230.334,452.5
230.384,453.5
230.434,454.5
230.484,455.25
230.534,456.25
230.584,457.25
230.634,458.25
230.684,459.25
230.734,460.5
230.784,461.5
230.834,462.75
230.884,464
230.934,465.25
230.984,466.25
231.034,467.5
231.084,468.75
231.134,469.75
231.184,470.75
231.234,471.5
231.284,472.5
231.334,473.5
231.384,474.5
231.434,475.5
231.484,476.25
231.534,477.25
231.584,478.25
231.634,479
231.684,480
231.734,481
231.784,481.75
231.834,482.75
231.884,483.75
231.934,484.5
231.984,485.5
232.034,486.5
232.084,487.25
232.134,488.25
232.183,489
232.233,490
232.283,490.75
232.333,491.75
232.383,492.5
232.433,493.5
232.483,494.25
232.533,495.25
232.583,496
232.633,497
232.683,498
232.733,499
232.783,500
232.833,501
232.883,502
232.933,503
232.983,503.75
233.033,504.5
233.083,505
233.133,505.25
233.183,505.5
233.233,505.5
233.283,505.25
233.333,505
233.383,504.5
233.433,503.75
233.483,503
233.533,502
233.583,501
233.633,499.75
233.683,498.5
233.733,497.25
233.783,496
233.833,494.75
233.883,493.5
233.933,492.5
233.983,491.5
234.033,490.75
234.083,490
234.133,489.5
234.183,489
234.233,488.75
234.283,488.5
234.333,488.5
234.383,488.25
234.433,488.25
234.483,488.25
234.533,488.25
234.583,488.25
234.633,488.25
234.683,488.5
234.733,488.75
234.783,489
234.832,489.25
234.882,489.5
234.932,489.5
234.982,489.75
235.032,490
235.082,490.25
235.132,490.75
235.182,491
235.232,491.5
235.282,492
235.332,492.75
235.382,493.25
235.432,493.75
235.482,494.5
235.532,495.25
235.582,495.75
235.632,496.5
235.682,497
235.732,497.5
235.782,498
235.832,498.5
235.882,499
235.932,499.5
235.982,500.25
236.032,501
236.082,501.75
236.132,502.5
236.182,503.25
236.232,504
236.282,504.75
236.332,505.25
236.382,506
236.432,506.5
236.482,507
236.532,507.5
236.582,508.25
236.632,508.75
236.682,509.5
236.732,510.25
236.782,510.75
236.832,511.5
236.882,512
236.932,513
236.982,513.5
237.032,514.5
237.082,515
237.132,516
237.182,516.5
237.232,517.5
237.282,518
237.332,519
237.382,520
237.431,521
237.481,521.5
237.531,522.5
237.581,523.5
237.631,524.5
237.681,525.5
237.731,526
237.781,527
237.831,528
237.881,528.5
237.931,529.5
237.981,530.5
238.031,531.5
238.081,532.5
238.131,533.5
238.181,534.5
238.231,535.5
238.281,537
238.331,538
238.381,539
238.431,540
238.481,541
